instance,directory,status,num_solutions,wall_clock_time,cpu_time,failures,propagations,solveTime,nodes,peakDepth,restarts,nogoods,AverageLbd,AverageLearnedNogoodLength,AverageConflictSize,NumUnitNogoodsLearned,circuitNumberPropagationsTotal,circuitNumberCircuitConflicts,circuitNumberAlldiffConflicts,circuitNumberTotalFixedEdgesAtConflict,circuitNumberNumberOfConflicts,circuitNumberGacPrunings,circuitNumberPropagationsThatGacPruned,circuitNumberTotalPruningHallSetSize,circuitNumberNumberOfPruningExplanations,circuitNumberMaxPruningHallSetSize,circuitNumberTotalSccSizeAtPruning,circuitNumberNumberOfSccPruningCalls,circuitNumberTotalVarsInvolvedInPruning,circuitNumberMaxValuesPrunedFromSingleVar,circuitNumberHallCircuitChecks,circuitNumberHallCircuitPrunings,circuitNumberCircuitPreventPrunings,type,best_sol
pumpkin-v3/opt/n100_k7/instance_n100_k7_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/136,SATISFIABLE,5,1802.78,1777.72,795292,23087629,1785.520521897,1066731,848,0,795292,55.41929379397756,81.84727622055799,76.45359063086262,0,4243240,687138,0,65264781,687138,5140061,2070016,10316231,5140061,356,6928562,2070016,4624584,27,8259040,168685,1993285,minimize,1613
pumpkin-v3/opt/n100_k7/instance_n100_k7_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/140,SATISFIABLE,7,1802.31,1784.98,766206,23420643,1793.02394853,778914,829,0,766206,55.28604448412046,74.34039670793494,24.608985051017612,0,9801965,1514770,3736,140211035,1518506,12717993,5374062,27541918,12717993,537,18688912,5374062,10985111,56,26121339,1697306,4810306,minimize,130991
pumpkin-v3/opt/n100_k7/instance_n100_k7_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/127,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n100_k7/instance_n100_k7_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/142,SATISFIABLE,2,1802.26,1748.16,790208,18914346,1793.043910196,793383,782,0,790208,54.38872803110067,68.27771801854702,6.023744381226209,0,4324086,800202,2,60350563,800204,5838997,2492453,14498596,5838997,159,11976577,2492453,5358756,18,14017739,927299,2013031,minimize,30194
pumpkin-v3/opt/n100_k7/instance_n100_k7_0012.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/145,SATISFIABLE,10,1802.73,1778.05,689129,28801360,1786.273750457,719379,829,0,689129,47.875814252483934,77.50646250556862,25.457966505545407,0,4173153,668893,643,54119720,669536,7659562,2481249,18616448,7659562,731,10462407,2481249,6939168,73,13679703,665571,1124323,minimize,847
pumpkin-v3/opt/n100_k7/instance_n100_k7_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/137,SATISFIABLE,11,1800.0,1800.0,580298,19360072,1585.3407022,770786,840,0,580298,52.20735208461859,80.0264760519595,71.84471082099198,0,4047310,424978,29,39928596,425007,6630959,2428770,13339621,6630959,844,6442458,2428770,5714769,76,8252886,414002,1906540,minimize,2673
pumpkin-v3/opt/n100_k7/instance_n100_k7_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/141,UNKNOWN,0,1802.2,1784.39,907273,25178894,1793.052029884,907407,55,0,907273,48.91081185045736,48.92770312794495,3.9999812625306825,0,4825983,907041,0,53954183,907041,11836386,2981078,20055972,11836386,48,11441384,2981078,10626274,6,12209930,1518045,3097021,minimize,
pumpkin-v3/opt/n100_k7/instance_n100_k7_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/131,SATISFIABLE,10,1800.0,1800.0,121,23348,0.351760932,7466,784,0,121,43.66115702479339,65.12396694214875,36.34710743801653,0,12622,558,6,51241,564,28728,6522,96707,28728,650,37786,6522,25603,67,20273,639,5202,minimize,797
pumpkin-v3/opt/n100_k7/instance_n100_k7_0008.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/144,OPTIMAL,4,393.4,346.41999999999996,253723,9530469,347.421836952,256909,809,0,253723,6.75520153868589,59.191011457376746,5.048860371349858,1,1293149,377,4,34748,381,3342233,952508,71058582,3342233,397,46439559,952508,2915582,24,1642771,172520,950296,minimize,851
pumpkin-v3/opt/n100_k7/instance_n100_k7_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/135,SATISFIABLE,9,1800.0,1800.0,273519,9749451,604.469744372,299202,899,1,273519,42.4228773869457,54.026195620779546,16.974930443588928,0,9445751,1581118,1054,86066705,1582172,15263495,5250291,127119971,15263495,651,37103075,5250291,12395295,90,23897884,1925074,4361921,minimize,140370
pumpkin-v3/opt/n100_k7/instance_n100_k7_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/126,SATISFIABLE,5,1800.0,1800.0,48834,1309914,81.14585958,60995,802,0,48834,44.82200925584634,73.4149363148626,67.30947700372691,0,1156701,137879,44,13265296,137923,1850577,660088,4453774,1850577,258,2807260,660088,1591668,25,2312008,17298,440706,minimize,54841
pumpkin-v3/opt/n100_k7/instance_n100_k7_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/138,UNKNOWN,0,1802.35,1784.52,465328,15329082,1793.052874906,468058,61,0,465328,52.05799350135818,52.16827485128769,12.102237561462022,0,2895812,461755,787,39360452,462542,5505471,1605919,10954283,5505471,55,4934280,1605919,4368658,7,10273454,715051,1515399,minimize,
pumpkin-v3/opt/n100_k7/instance_n100_k7_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/128,SATISFIABLE,7,1800.0,1800.0,507308,24750294,1440.913766029,514138,796,0,507308,54.34546074574026,54.43062794199973,12.069640139717883,0,29786364,3543570,529,277312090,3544099,63474687,18528201,165230521,63474687,222,87073520,18528201,54081931,42,105616434,6923368,18825394,minimize,508336
pumpkin-v3/opt/n100_k7/instance_n100_k7_0016.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/134,SATISFIABLE,1,1800.0,1800.0,21,4134,0.042323859,807,778,0,21,37.80952380952381,55.285714285714285,55.23809523809524,0,257,17,0,1594,17,530,131,1576,530,62,778,131,505,5,490,5,69,minimize,807
pumpkin-v3/opt/n100_k7/instance_n100_k7_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/129,OPTIMAL,12,144.17,126.21000000000001,66586,2496136,126.547452809,89408,833,0,66586,50.49764214699787,71.17215330549965,43.578860421109546,1,3865664,243288,113,21260400,243401,7648643,2338922,19913474,7648643,978,12477583,2338922,6314295,117,9052538,684377,2167581,minimize,973
pumpkin-v3/opt/n100_k7/instance_n100_k7_0003.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/143,SATISFIABLE,13,1802.19,1784.83,875282,24181640,1792.642323887,888909,816,0,875282,37.00896396818397,77.01749379057264,11.378456314650593,0,5291136,600336,10479,33910422,610815,14325695,3424975,122619670,14325695,1165,81816209,3424975,11777884,84,9651008,770664,3306874,minimize,827
pumpkin-v3/opt/n100_k7/instance_n100_k7_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/139,UNKNOWN,0,1802.35,1785.72,871421,33780713,1793.05252528,1328206,63,0,871421,39.01173370850599,59.8346826619969,37.65894326622838,0,6345062,331066,199237,45588171,530303,10828981,3579612,30494209,10828981,56,22586929,3579612,9503752,6,20517878,400745,3505847,minimize,
pumpkin-v3/opt/n100_k7/instance_n100_k7_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/132,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n100_k7/instance_n100_k7_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/130,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n100_k7/instance_n100_k7_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/133,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k15/instance_n150_k15_0008.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/153,SATISFIABLE,2,1804.15,1777.04,362263,10331419,1785.548034505,387925,2598,0,362263,113.2468731280865,124.21009045914157,45.00836684949884,0,2456732,296401,205,43230621,296606,3367648,1398145,5332867,3367648,171,3725607,1398145,2997983,20,4553322,435886,1224405,minimize,4052
pumpkin-v3/opt/n150_k15/instance_n150_k15_0012.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/163,SATISFIABLE,7,1800.0,1800.0,29,40012,0.498743598,17424,2545,0,29,24.344827586206897,38.51724137931034,25.275862068965516,0,8550,117,0,16058,117,37163,4308,61345,37163,199,11734,4308,36091,44,14968,88,1975,minimize,2582
pumpkin-v3/opt/n150_k15/instance_n150_k15_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/155,SATISFIABLE,13,1800.0,1800.0,115860,3800995,396.298580832,149290,2542,0,115860,65.05353875366822,108.04160193336786,22.365147591921286,0,3068750,295678,688,40252462,296366,6510054,1944737,36854666,6510054,1018,22543932,1944737,5644260,87,8680003,495968,1484076,minimize,2590
pumpkin-v3/opt/n150_k15/instance_n150_k15_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/161,SATISFIABLE,17,1800.0,1800.0,19354,1001954,53.861103298,72426,2556,1,19354,64.47344218249458,107.3035548207089,5.716182701250387,0,419130,51059,356,5969943,51415,1602792,252211,11520885,1602792,826,4208238,252211,1246645,113,774216,13009,173331,minimize,2558
pumpkin-v3/opt/n150_k15/instance_n150_k15_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/159,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k15/instance_n150_k15_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/160,SATISFIABLE,33,1800.0,1800.0,133839,4095524,647.182700614,253251,2526,0,133839,103.88239601312024,128.23647815659112,104.76141483424114,0,16464273,2420957,7595,352681279,2428552,25614637,8786662,51954954,25614637,1711,25862915,8786662,20745175,350,30511243,1013769,6935639,minimize,2732
pumpkin-v3/opt/n150_k15/instance_n150_k15_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/164,SATISFIABLE,21,1800.0,1800.0,19811,752427,63.314620841,72731,2551,0,19811,99.19534601988794,120.03619201453738,84.40639038917773,0,1201384,196139,13,28679912,196152,1634082,735510,3067556,1634082,1404,1265618,735510,1515589,273,2757569,115476,414670,minimize,2658
pumpkin-v3/opt/n150_k15/instance_n150_k15_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/165,SATISFIABLE,35,1800.0,1800.0,216762,6854514,846.882360917,303341,2545,0,216762,109.10552587630673,132.4611693931593,96.85762264603575,0,32136346,3510703,17212,467342913,3527915,58350805,20024463,148631231,58350805,2333,72097388,20024463,50484979,204,83303431,4176401,18151582,minimize,2556
pumpkin-v3/opt/n150_k15/instance_n150_k15_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/162,SATISFIABLE,46,1800.47,1792.25,422611,25006255,1798.949583276,541419,2502,0,422611,93.14076775095774,137.66461828963278,49.164231409026264,0,33563781,3052946,229854,456207525,3282800,76900668,19214701,279404654,76900668,4409,129862675,19214701,60862547,358,51832355,1570840,18541596,minimize,2509
pumpkin-v3/opt/n150_k15/instance_n150_k15_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/157,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k15/instance_n150_k15_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/146,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k15/instance_n150_k15_0003.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/158,SATISFIABLE,5,1800.0,1800.0,4265,169633,16.737109612,16771,2505,0,4265,111.7535756154748,113.51629542790153,120.03259085580305,0,145705,4613,19,665263,4632,264801,99107,425077,264801,332,209270,99107,233758,29,343714,16840,86123,minimize,6531
pumpkin-v3/opt/n150_k15/instance_n150_k15_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/151,SATISFIABLE,15,1801.81,1778.55,291154,14881835,1786.271419561,333569,2603,0,291154,103.12298646077333,137.06834870893067,41.2933636494776,0,2241352,291101,772,35550500,291873,5862266,1296661,33387911,5862266,976,10300727,1296661,3931035,113,7948707,366010,1281505,minimize,3348
pumpkin-v3/opt/n150_k15/instance_n150_k15_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/152,UNKNOWN,0,1801.73,1743.05,322029,8423147,1786.493169899,323362,120,0,322029,112.06951237310925,112.1901412605697,62.21415152051523,0,1609567,302359,16,43011263,302375,2347281,938449,3628189,2347281,27,2129131,938449,2088789,8,3788574,213631,770761,minimize,
pumpkin-v3/opt/n150_k15/instance_n150_k15_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/150,UNKNOWN,0,1802.68,1778.0800000000002,810833,20071303,1786.466977895,1203933,125,0,810833,38.70106791410809,102.57215480869674,18.39974199372744,0,4023337,277842,8877,34533060,286719,10542914,2517030,62610512,10542914,68,46947684,2517030,8774430,6,12307958,160486,1347520,minimize,
pumpkin-v3/opt/n150_k15/instance_n150_k15_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/156,SATISFIABLE,4,1800.0,1800.0,26956,861201,131.70156613,37855,2547,0,26956,111.5821709452441,114.7648018993916,26.53680071227185,0,555671,84635,420,11949805,85055,883362,315556,2084558,883362,180,1229688,315556,765528,20,1848821,93930,269349,minimize,24330
pumpkin-v3/opt/n150_k15/instance_n150_k15_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/148,SATISFIABLE,6,1802.34,1778.08,287003,11740965,1786.576922201,327239,2497,0,287003,101.08488761441518,127.27623753061815,45.78014167099299,0,1947997,115392,699,16016990,116091,2909840,1163363,6734915,2909840,301,3905442,1163363,2683802,41,6483742,245130,1160024,minimize,2654
pumpkin-v3/opt/n150_k15/instance_n150_k15_0016.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/149,SATISFIABLE,1,1802.59,1779.79,341894,9956252,1786.652608276,344983,2448,0,341894,115.10854533861372,122.40095468186045,10.657051600788549,0,2256676,148733,382,20792614,149115,3474113,1349781,7242717,3474113,120,4387522,1349781,2667977,13,7916400,461259,1389946,minimize,10645
pumpkin-v3/opt/n150_k15/instance_n150_k15_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/154,UNKNOWN,0,1801.9,1784.72,537047,13742741,1791.689895054,540297,156,1,537047,101.44263723659195,132.82993108610606,106.81220079434388,0,2642453,445562,5185,63924901,450747,3874126,1385269,15782103,3874126,54,7715762,1385269,3316130,6,5494355,138002,1175586,minimize,
pumpkin-v3/opt/n150_k20/instance_n150_k20_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/282,SATISFIABLE,19,1801.31,1792.1299999999999,1106854,36940324,1799.58679244,1167655,3395,0,1106854,25.966608062129243,95.34432725544652,3.94219020756125,0,4146687,43598,19844,7809093,63442,11817267,2858232,98255808,11817267,910,64097427,2858232,9115662,126,8209713,10045,2648702,minimize,3399
pumpkin-v3/opt/n150_k20/instance_n150_k20_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/273,SATISFIABLE,55,1800.61,1792.05,415282,21915050,1798.359726719,574321,3345,0,415282,110.15129478282228,159.10734633333493,97.09256601538232,0,26230273,4234897,50244,563578378,4285141,44581478,14300049,111340374,44581478,3469,51804314,14300049,38759142,455,50982878,3829282,12172202,minimize,3345
pumpkin-v3/opt/n150_k20/instance_n150_k20_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/269,SATISFIABLE,34,1801.84,1787.99,365818,21190436,1795.603152882,482769,3421,0,365818,112.83739455138894,154.3536758716083,56.54183501085239,0,3030991,317568,4348,46250462,321916,6385076,1758707,15677286,6385076,1709,7085106,1758707,5356049,202,5313368,482408,1661618,minimize,3423
pumpkin-v3/opt/n150_k20/instance_n150_k20_0012.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/281,SATISFIABLE,7,1800.54,1790.81,354996,9402294,1799.382614611,378508,3366,0,354996,123.35236453368489,145.6700638880438,146.29276104519488,0,1565741,118625,0,17432467,118625,2424560,938593,3835103,2424560,232,2616728,938593,2208552,72,1925305,39141,942396,minimize,3425
pumpkin-v3/opt/n150_k20/instance_n150_k20_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/267,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k20/instance_n150_k20_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/270,SATISFIABLE,18,1800.79,1789.91,323279,15395187,1798.610095607,398282,3651,8,323279,109.56046943970998,131.26368245385564,33.57589265000201,0,5530469,316245,75369,53379612,391614,18043453,3231169,99358959,18043453,1794,27687889,3231169,13924604,361,13908854,319999,2957570,minimize,35587
pumpkin-v3/opt/n150_k15/instance_n150_k15_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/147,UNKNOWN,0,1802.28,1779.1899999999998,333034,7447230,1786.461263326,336326,125,0,333034,114.06674093335816,114.27726898755083,5.043097701736159,0,1672191,332202,83,43851530,332285,2412688,972360,3357949,2412688,37,1731057,972360,2317174,5,5834998,332972,778917,minimize,
pumpkin-v3/opt/n150_k20/instance_n150_k20_0016.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/277,UNKNOWN,0,1801.09,1788.31,303875,11934586,1796.656001908,305571,132,0,303875,123.96263924310983,124.03631098313451,12.74344055944056,0,2577031,253117,10,36081002,253127,4308034,1557538,10829296,4308034,20,6321194,1557538,3171967,5,6561453,1013270,1516019,minimize,
pumpkin-v3/opt/n150_k20/instance_n150_k20_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/284,SATISFIABLE,44,1800.71,1792.53,298215,22362718,1798.896887871,427474,3360,0,298215,101.99303187297755,169.43578626158978,10.806216991097028,0,3446367,219864,4676,31014127,224540,10298308,2275969,53446613,10298308,3795,19201126,2275969,8214115,374,9771946,563744,1715014,minimize,3374
pumpkin-v3/opt/n150_k20/instance_n150_k20_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/274,SATISFIABLE,2,1800.35,1789.7,348844,13189131,1798.961523246,372087,3394,0,348844,115.58578906330624,129.91782859960327,57.117602710667235,0,2352366,280333,2173,40270381,282506,4827095,1403802,13341013,4827095,94,7192756,1403802,3735944,15,4087275,325074,1292802,minimize,7961
pumpkin-v3/opt/n150_k20/instance_n150_k20_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/266,SATISFIABLE,19,1800.47,1793.07,472002,28616214,1799.425763265,683003,3366,0,472002,105.21518764750996,131.78106872428506,110.17400138135008,0,3451913,369006,6889,51860732,375895,7193062,1982197,35446895,7193062,880,16282045,1982197,6001046,114,6278246,158061,1782880,minimize,5424
pumpkin-v3/opt/n150_k20/instance_n150_k20_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/278,SATISFIABLE,12,1800.69,1788.69,305419,10087584,1795.986751003,346343,3479,0,305419,123.44230057723979,144.74430208991583,12.069943258277972,0,2160385,431280,13,63155543,431293,2841721,1227319,3717739,2841721,416,2044458,1227319,2759478,81,3023099,441477,1179808,minimize,3482
pumpkin-v3/opt/n150_k20/instance_n150_k20_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/276,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k20/instance_n150_k20_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/271,SATISFIABLE,10,1800.63,1791.02,379565,10108858,1798.891799963,413592,3423,0,379565,121.77318772805712,140.80277159379816,142.1583918432943,0,4852134,813373,1301,118700113,814674,6005209,2494500,11195970,6005209,575,6991414,2494500,5107225,66,9918906,102376,2208345,minimize,3588
pumpkin-v3/opt/n150_k20/instance_n150_k20_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/268,SATISFIABLE,14,1801.13,1790.11,322095,10518245,1798.200247483,368796,3399,0,322095,120.31545041059314,142.1878762476909,132.76082832704637,0,2994265,430835,1890,63415759,432725,3662963,1597226,6077987,3662963,713,3893502,1597226,3260022,105,5491302,39182,1396511,minimize,3403
pumpkin-v3/opt/n150_k20/instance_n150_k20_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/285,SATISFIABLE,39,1801.61,1788.09,380568,27150326,1795.693667688,592986,3362,0,380568,111.98840417481239,171.7289130983162,110.74389859368102,0,5257139,564307,12130,83258738,576437,10031220,2929516,27416459,10031220,2031,15665312,2929516,8333382,239,9730465,202793,2338385,minimize,3374
pumpkin-v3/opt/n150_k20/instance_n150_k20_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/283,SATISFIABLE,16,1800.84,1788.6100000000001,381802,13610706,1796.047238305,449490,3355,5,381802,91.08878161979246,113.94883735548792,35.15854552883432,0,13595441,1278401,214815,207827436,1493216,31742214,7947070,117427316,31742214,946,59889263,7947070,26110575,132,25161777,772819,7390304,minimize,3992
pumpkin-v3/opt/n150_k20/instance_n150_k20_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/280,UNKNOWN,0,1800.53,1789.87,343868,10066604,1797.287291899,350986,130,0,343868,121.75049437574883,122.52381437063059,112.67343864506148,0,1797247,317521,20,45989962,317541,2892001,1013816,5311813,2892001,40,2786361,1013816,2479870,6,3243557,282726,799231,minimize,
pumpkin-v3/opt/n150_k20/instance_n150_k20_0008.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/272,SATISFIABLE,1,1800.52,1790.74,339639,12471519,1799.028588915,367026,3469,0,339639,118.12812132882266,123.49357111521351,84.18126010263839,0,2223919,296581,28,42728142,296609,3551568,1362107,7106088,3551568,70,4340254,1362107,2952162,14,4444236,316030,1121185,minimize,7556
pumpkin-v3/opt/n150_k20/instance_n150_k20_0003.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/275,SATISFIABLE,22,1800.0,1800.0,160321,7065083,841.818143354,339013,3406,0,160321,100.58010491451526,125.11226227381316,90.17121275441146,0,11064754,967487,49391,144145353,1016878,22381986,6733048,64985901,22381986,875,30557356,6733048,19089100,132,23786276,1494404,4547651,minimize,3426
pumpkin-v3/opt/n150_k20/instance_n150_k20_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/279,SATISFIABLE,26,1800.89,1790.36,363697,5624082,1796.526927393,443816,3265,0,363697,114.6459360401653,140.13378169190287,5.732299139118552,0,1333439,7723,3222,1508135,10945,2774799,853643,6423856,2774799,1386,3280901,853643,2573780,124,4831939,403517,608041,minimize,3250
pumpkin-v3/opt/n50_k15/instance_n50_k15_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/90,OPTIMAL,48,1153.96,1138.24,1432934,104209644,1140.906483965,1461685,901,0,1432934,16.186364480150516,59.93520357532168,6.3341689149674725,1,45057755,4259639,1746,109172703,4261385,81290866,27896713,173412010,81290866,1455,117435076,27896713,70175700,389,92522457,12216975,26420421,minimize,901
pumpkin-v3/opt/n50_k15/instance_n50_k15_0023.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/83,SATISFIABLE,27,1801.38,1751.23,1654235,152563646,1797.400458013,1675598,899,0,1654235,27.95165801714992,85.9705634326441,6.285117289865104,0,9194104,492148,22068,22891316,514216,20765349,6807320,38311674,20765349,499,19521413,6807320,18422329,162,23096690,2327235,5548308,minimize,2894
pumpkin-v3/opt/n50_k15/instance_n50_k15_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/92,OPTIMAL,36,118.0,101.5,140845,8720493,101.601815447,167440,885,0,140845,30.223479711739856,67.97623628811814,29.36723348361674,1,15339866,1541910,141973,70066968,1683883,29681682,8712457,81606124,29681682,1039,43098984,8712457,23442283,279,25318824,1598310,9413489,minimize,4369
pumpkin-v3/opt/n50_k15/instance_n50_k15_0021.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/93,SATISFIABLE,45,1800.0,1800.0,1501,166904,1.096118364,31549,944,0,1501,33.85076615589607,42.67954696868754,23.157894736842106,0,375122,39045,744,1794083,39789,870275,204092,1646989,870275,1207,681549,204092,758340,297,531058,58508,198325,minimize,946
pumpkin-v3/opt/n50_k15/instance_n50_k15_0020.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/86,SATISFIABLE,15,1801.46,1790.58,1826516,130968495,1797.400422421,1840024,908,0,1826516,30.399430390973855,64.00344316721014,20.784163401798835,0,9517985,1536552,12618,68700501,1549170,15361908,5392946,37181745,15361908,282,19945199,5392946,12346602,88,18719770,1021093,4461887,minimize,1026
pumpkin-v3/opt/n50_k15/instance_n50_k15_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/99,SATISFIABLE,29,1801.36,1791.0800000000002,1287441,131749445,1798.127664502,1308298,914,0,1287441,17.656343086789995,164.93972927691445,12.365775985074267,0,7709144,969900,61822,29783117,1031722,24632803,4142424,229436921,24632803,621,123845775,4142424,19341649,194,7186979,3862,3196480,minimize,917
pumpkin-v3/opt/n50_k15/instance_n50_k15_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/82,SATISFIABLE,28,1801.55,1789.26,2023675,133579179,1797.437911978,2054387,936,0,2023675,24.84339728464304,57.53107885406501,38.0814063523046,0,8615042,1426692,23325,67916899,1450017,12375274,4474522,25672310,12375274,670,15789366,4474522,10072910,163,13372194,47434,3714503,minimize,936
pumpkin-v3/opt/n50_k15/instance_n50_k15_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/96,OPTIMAL,51,1.68,0.99,889,147565,0.743299913,31611,834,0,889,22.316085489313835,56.48931383577053,19.055118110236222,1,204194,10551,0,425493,10551,634061,106589,1337746,634061,1701,489808,106589,582757,343,271391,15911,76963,minimize,834
pumpkin-v3/opt/n50_k15/instance_n50_k15_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/104,SATISFIABLE,36,1805.39,1773.97,1470530,109642865,1781.713439263,2330476,877,0,1470530,21.8290691111368,56.18144682529428,24.411447573323905,0,8536645,1137294,4072,52022748,1141366,12047793,4557672,20131194,12047793,1039,11228289,4557672,9990289,218,13926987,743790,3639612,minimize,878
pumpkin-v3/opt/n50_k15/instance_n50_k15_0022.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/97,OPTIMAL,62,7.22,5.1899999999999995,7548,546559,4.88978719,41369,906,0,7548,22.34737678855326,83.85691573926869,12.028086910439852,1,892673,42232,8413,1724794,50645,2400113,546837,9209666,2400113,1895,5960266,546837,2129138,619,1111130,86540,500266,minimize,906
pumpkin-v3/opt/n50_k15/instance_n50_k15_0003.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/89,SATISFIABLE,44,1801.38,1790.31,1773908,145477865,1798.607262775,2008518,879,0,1773908,21.924032136954114,101.99897232550956,29.636618697249236,0,10381407,544424,33027,25158156,577451,24561382,6649196,64285375,24561382,1338,40499363,6649196,19762992,373,14070503,117436,6085919,minimize,884
