propagator_variant,config_n,config_k,instance,avg_depth_at_failure,circuit_conflict_rate,circuit_pruning_rate
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0008.fzn,89.94492941049683,0.020946375562938074,0.19235407503834437
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0001.fzn,90.1280754196367,0.01381364130543289,0.1839794340413715
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0019.fzn,94.5719557195572,0.008737425844725304,0.20737683776115554
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0015.fzn,92.28591447285552,0.03202946759432031,0.23135505949799387
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0011.fzn,91.95572916666667,0.01069806747583184,0.2107853607347492
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0000.fzn,,,
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0005.fzn,93.28512782235492,0.055490742913945686,0.16955447253247918
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0007.fzn,90.27777777777777,0.0073439412484700125,0.12525499796001632
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0004.fzn,90.69784445594068,0.006320948532502254,0.11143116128435919
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0006.fzn,90.71793960923624,0.03681085887645151,0.14220891306622033
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0012.fzn,92.04202524090056,0.029598330413266764,0.31160452081725726
V0,100,20,pumpkin-v0/opt/n100_k20/instance_n100_k20_0003.fzn,91.1543784568411,0.016416720181139814,0.12573436031818616
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0009.fzn,,0.0,0.0045662100456621
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0021.fzn,16.383080606544294,0.053834586466165416,0.18010741138560687
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0003.fzn,12.26388888888889,0.006971340046475601,0.10834624322230829
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0000.fzn,,0.0,0.05192402565367538
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0007.fzn,16.06,0.0036974044220956888,0.06758855283590919
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0011.fzn,15.804878048780488,0.021736249171636846,0.11782637508283632
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0015.fzn,18.0,0.0022988505747126436,0.0171455938697318
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0001.fzn,17.16181818181818,0.0635275093366188,0.18638586224155854
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0010.fzn,13.757396449704142,0.03667932718393923,0.1538795442213782
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0025.fzn,15.56752655538695,0.06394023189249502,0.17275505748799302
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0020.fzn,13.27796260181255,0.015664703112813896,0.13803520020701776
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0016.fzn,15.5,0.003506632108553133,0.06654977892971489
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0014.fzn,15.954397394136809,0.018556576402321084,0.10680609284332689
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0028.fzn,15.163934426229508,0.017604617604617605,0.08484848484848485
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0024.fzn,12.278260869565218,0.011085405822247927,0.17768780926675665
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0004.fzn,15.092409240924093,0.015812545663291933,0.08605573530946665
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0013.fzn,16.45151953690304,0.034972290406660424,0.2848394361920186
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0002.fzn,16.794614902943017,0.08947279959661605,0.1248249201635946
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0017.fzn,18.0,0.0007982438635002994,0.053981241269207746
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0019.fzn,17.211528291909044,0.08097807468311065,0.20978931140801643
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0012.fzn,16.09090909090909,0.005592983348163214,0.09965679420363543
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0022.fzn,11.84390243902439,0.023337887067395265,0.19119990892531877
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0026.fzn,13.555555555555555,0.0010008896797153025,0.026134341637010675
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0006.fzn,,0.0,0.1819405359109262
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0029.fzn,,0.0,0.0
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0008.fzn,16.451612903225808,0.0012642740619902121,0.05730016313213703
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0023.fzn,13.62797619047619,0.021226862088571608,0.11725314296544317
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0027.fzn,8.0,0.0003970617431010522,0.15654159221758984
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0018.fzn,17.01398794672475,0.4058714721214554,0.17053667597269184
V1,20,7,pumpkin-v1/opt/n20_k7/instance_n20_k7_0005.fzn,16.224137931034484,0.005500758725341426,0.09673748103186647
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0020.fzn,20.094766619519095,0.01916196877710321,0.23644839549002603
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0005.fzn,47.44253075571177,0.21254607032572964,0.2936298436099213
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0022.fzn,44.364975450081836,0.060657202422317084,0.18911942817432742
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0003.fzn,16.582089552238806,0.013196769745912941,0.1512704352964349
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0014.fzn,18.797385620915033,0.006214712214143547,0.20098298062472075
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0011.fzn,28.00968992248062,0.007404431178969119,0.26199632648375615
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0010.fzn,10.9375,0.0023340627279358132,0.2300510576221736
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0015.fzn,25.677966101694917,0.01436396835057821,0.19805234327449786
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0002.fzn,30.994318181818183,0.012138768190909718,0.19125456928064005
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0007.fzn,30.859550561797754,0.04351014421901735,0.20728428257149842
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0023.fzn,45.304066201690745,0.20468686383613985,0.3103644468571548
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0001.fzn,20.97270955165692,0.018538594969644405,0.2643466319745591
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0006.fzn,25.966666666666665,0.0063438359061112285,0.21442165362655952
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0018.fzn,18.027649769585253,0.027924334062540215,0.23935143482177326
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0000.fzn,37.98640776699029,0.033391687739090965,0.19192115671399856
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0019.fzn,30.939873417721518,0.013723020801667608,0.17158118730186303
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0024.fzn,44.546832992794926,0.20517629407351837,0.27022196725652003
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0021.fzn,14.623511904761905,0.055857253685027156,0.17563448963759282
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0012.fzn,25.57475,0.08181297553792032,0.2659535302298945
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0004.fzn,28.8,0.021543718891612808,0.1282222717480128
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0017.fzn,42.18092105263158,0.014782756692358191,0.13674049940431326
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0009.fzn,26.8,0.017640742445160302,0.1678171498696119
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0013.fzn,18.397905759162303,0.008359959732131134,0.15673830262178842
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0008.fzn,42.3979097147894,0.21803231430257938,0.24961906461487776
V1,50,3,pumpkin-v1/opt/n50_k3/instance_n50_k3_0016.fzn,26.414141414141415,0.0002897999209636579,0.37457078875342126
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0015.fzn,17.824324324324323,0.002773093498219974,0.02072325276372494
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0012.fzn,17.214260121820136,0.05073945806404698,0.22809122558243117
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0029.fzn,,0.0,0.036431905825045664
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0008.fzn,16.68,0.0006834896246274982,0.05271071985127266
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0011.fzn,16.073593073593074,0.010138248847926268,0.08294930875576037
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0003.fzn,11.2625,0.00828886701548982,0.08957156918613687
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0010.fzn,13.780219780219781,0.02369277500542417,0.08387936645693209
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0007.fzn,16.47787610619469,0.0028981790202616056,0.04829443447037702
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0024.fzn,13.08305769937523,0.012596930626605865,0.24121663850373834
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0021.fzn,16.36384439359268,0.013706793802145411,0.0994918762938335
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0000.fzn,17.333333333333332,0.0004026035026504731,0.03274508488223848
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0005.fzn,17.267605633802816,0.0033066318926974663,0.06478204172876303
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0025.fzn,15.088969352127247,0.12505862375677204,0.19610253092908547
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0017.fzn,17.0,0.0002672367717797969,0.03997862105825761
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0002.fzn,17.885140180571582,0.13971111258642438,0.23734102182304462
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0020.fzn,15.76206971362453,0.03161716976028524,0.09764030462050136
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0019.fzn,15.425022999080037,0.019877116629484694,0.2795048092747687
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0006.fzn,,0.0,0.16614450127877237
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0009.fzn,16.41025641025641,0.0030686914784798175,0.0446927374301676
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0022.fzn,11.902097902097902,0.019110833927298645,0.08107626514611546
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0026.fzn,14.166666666666666,0.0005011903270266884,0.021133525456292025
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0001.fzn,14.461538461538462,0.00387669139299959,0.08439258955529877
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0016.fzn,15.0,0.0006734006734006734,0.04468211527035056
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0014.fzn,15.373134328358208,0.0027549342105263157,0.07220394736842105
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0018.fzn,17.01212843836336,0.4020131959771605,0.16941773169465438
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0013.fzn,16.735846432048962,0.1141527859377233,0.0770598790034457
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0004.fzn,15.259176863181313,0.016476668743814378,0.0685275466441846
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0028.fzn,15.843373493975903,0.020411748173130972,0.08034710511523328
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0023.fzn,13.075117370892018,0.0075752187211039195,0.05686748701899139
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0012.fzn,67.34558823529412,0.00010830759037113667,0.42223209732605016
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0016.fzn,69.89772727272727,0.0009676071514964924,0.02480592879291008
V1,20,10,pumpkin-v1/opt/n20_k10/instance_n20_k10_0027.fzn,13.384615384615385,0.0014595262153362524,0.12304928707757944
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0015.fzn,96.06739990488583,0.17656819275157828,0.17493952399296095
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0018.fzn,66.9613306434547,0.013764250581091656,0.21612590027942888
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0010.fzn,86.2363695308976,0.08456960028990931,0.07885843437046644
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0008.fzn,60.90134529147982,0.00028668121498841385,0.5349668591801732
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0014.fzn,64.83489096573209,0.027084906367404,0.051621816183289544
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0002.fzn,67.54569144615549,0.08032907674590352,0.1877481586698848
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0000.fzn,59.23529411764706,2.350394617430416e-06,0.14743444749411985
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0011.fzn,69.33249800660667,0.001988251672484513,0.21161461481615523
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0006.fzn,67.78754845431543,0.0992604302396576,0.2355619776288739
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0004.fzn,59.31543321299639,0.0007042754861280612,0.3794856246440485
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0005.fzn,65.48389700246179,0.050259564378651714,0.14303497494451592
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0001.fzn,45.68644803053965,0.009181904403585907,0.12028952553673775
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0007.fzn,57.633174252764064,0.01642320475517587,0.02851664322084907
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0013.fzn,69.79842342342343,0.00046957294244558666,0.01091175412991518
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0003.fzn,75.5354167749987,0.020198160645063985,0.19203807433628914
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0017.fzn,97.62064523677469,0.2802581930741261,0.16898640537321574
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0009.fzn,78.0,5.315264269624222e-07,0.3067590495031822
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0016.fzn,96.69455226708432,0.11648079871604555,0.09101977418764039
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0013.fzn,86.1273904180995,0.005563294015072236,0.04803267737300888
V1,100,7,pumpkin-v1/opt/n100_k7/instance_n100_k7_0019.fzn,80.13020123676763,0.008723824127303279,0.08794000576498387
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0014.fzn,87.78888410168031,0.000730627357382862,0.018052256382522613
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0017.fzn,96.82538755460958,0.3574803986304807,0.1803004370549222
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0009.fzn,92.75292255280992,0.22003612173680298,0.14303908578932706
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0002.fzn,92.6617084670655,0.19348683106423734,0.12350905291089082
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0010.fzn,86.39956331683086,0.1564213438050084,0.1700723037259884
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0018.fzn,92.38935807075777,0.2172737849202387,0.22937607607743282
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0019.fzn,83.8527659574468,0.003497717801151022,0.024009724151617385
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0000.fzn,86.31197494656261,0.015594404401812693,0.08379909055250563
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0001.fzn,96.56022306482703,0.12680722731726393,0.14286967444138712
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0007.fzn,81.20654545454545,6.5602850837486e-05,0.23052503035026436
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0015.fzn,90.24531954388756,0.011782517780634827,0.2454686829988423
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0004.fzn,89.161594281382,0.034678455263177664,0.0629342788248462
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0012.fzn,97.7383900387533,0.37476676948343857,0.17135481541392547
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0011.fzn,94.11446060685842,0.0009309790525730176,0.16050488195659895
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0005.fzn,92.07964246834355,0.007705198989534209,0.023768108519999612
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0008.fzn,92.89718634974109,0.017242511894095328,0.14258829799730557
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0006.fzn,81.07392728255887,0.04058420389575789,0.281333377419207
V1,100,20,pumpkin-v1/opt/n100_k20/instance_n100_k20_0003.fzn,86.99852594339623,0.000398165620934121,0.060174188068460074
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0017.fzn,103.78280934525526,0.0013242604748163243,0.2792761065901725
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0007.fzn,109.50975579315222,0.006218866214043663,0.025678016047919187
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0006.fzn,125.82939649702526,0.10984886516094296,0.1341324017897146
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0013.fzn,147.84593868375086,0.3900089941103084,0.21155830214407984
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0004.fzn,135.24304395441953,0.15884488657164858,0.23493012510572758
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0002.fzn,147.722705918882,0.19023632892037465,0.3238525475039763
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0018.fzn,131.56225442468815,0.03367814753899521,0.06106502139485112
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0011.fzn,138.77849591338423,0.17127888083118245,0.10460458256254504
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0003.fzn,,,
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0012.fzn,106.56961077844312,0.0006221790049979229,0.00564199000415407
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0001.fzn,139.6167251170348,0.09885714172118552,0.12207054351866761
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0010.fzn,122.68886576482831,0.0008763374747346252,0.1592089070904456
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0008.fzn,90.0,2.4392227010326044e-06,0.05575981787137166
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0000.fzn,78.0,6.777060463578044e-07,0.13339694734088478
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0009.fzn,102.90502202643172,0.004567500004024229,0.18541715963472877
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0005.fzn,144.41852444048354,0.15162939849492074,0.20645837383741553
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0019.fzn,135.7438656760474,0.08653559785306371,0.15293343251114302
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0016.fzn,133.96859903381642,0.0010697296650161363,0.030534666734421956
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0015.fzn,111.85782747603834,0.000381283023464742,0.2898360056644283
V1,150,10,pumpkin-v1/opt/n150_k10/instance_n150_k10_0014.fzn,123.2406584528378,0.01175813997672596,0.06570483134237379
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0008.fzn,145.54521584762554,0.20256457620142354,0.14141195918790764
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0000.fzn,147.05526786917434,0.020263858871138404,0.24124395681812907
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0012.fzn,138.5,5.9792309653820115e-05,0.015778135359237472
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0004.fzn,143.47916666666666,0.0007808433107756377,0.016001865347909074
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0002.fzn,141.67693840557962,0.011076523522271453,0.14376809759648096
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0003.fzn,135.26662143826323,0.0040209942822225135,0.02438512068438741
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0015.fzn,147.05071892901762,0.4171199391620873,0.1728279784389457
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0009.fzn,,,
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0010.fzn,144.0,5.814291528577243e-06,0.00891912320483749
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0007.fzn,,,
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0005.fzn,140.88571848321118,0.042896916037974984,0.09011426386704553
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0014.fzn,143.7632705879214,0.16706375296700357,0.13872105275539756
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0011.fzn,141.9644152160363,0.12418039637125226,0.16801119989410357
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0019.fzn,146.99985168758343,0.320771672225826,0.1297528168966223
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0013.fzn,145.61787737986955,0.29165323050972364,0.17203432613464426
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0001.fzn,135.36277955629183,0.012998452488966927,0.15224330900809724
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0006.fzn,120.94117647058823,4.033221885922692e-05,0.22331119213142134
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0016.fzn,144.43052489478282,0.16021152891983698,0.10857523313557274
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0017.fzn,122.96855345911949,0.002384809215262779,0.03270305042263286
V1,150,15,pumpkin-v1/opt/n150_k15/instance_n150_k15_0018.fzn,139.66271870213362,0.023256362348304076,0.0918338574665401
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0012.fzn,14.414686825053996,0.0690117752273066,0.18840363690564912
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0006.fzn,7.111111111111111,0.002510460251046025,0.17461645746164575
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0009.fzn,16.732782369146005,0.03251231527093596,0.19480519480519481
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0028.fzn,12.619047619047619,0.009287925696594427,0.12870411322423705
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0021.fzn,11.857142857142858,0.002340354396522902,0.1354062186559679
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0010.fzn,16.20754716981132,0.01737704918032787,0.1560655737704918
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0014.fzn,17.25,0.009221311475409836,0.10450819672131148
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0018.fzn,16.840051536904106,0.32501578650004986,0.20766393033999136
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0017.fzn,,0.0,0.012376237623762377
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0013.fzn,16.144827586206898,0.03377591427905893,0.14511996273002561
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0003.fzn,10.5,0.0061547069520212615,0.0790320324520912
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0025.fzn,14.526449643947101,0.19586550435865505,0.18993773349937734
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0004.fzn,15.5,0.0044018236126395225,0.06146832259078761
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0023.fzn,12.968253968253968,0.006487488415199258,0.06456595613222119
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0027.fzn,,0.0,0.11315055762081784
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0008.fzn,16.0,0.0011614401858304297,0.028164924506387922
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0020.fzn,13.03448275862069,0.0032250889679715303,0.18905693950177935
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0015.fzn,18.0,0.005479969765684051,0.07294028722600152
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0002.fzn,17.6046511627907,0.1757239970136351,0.2702267279657354
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0026.fzn,13.0,0.006242684354272337,0.05839510989725582
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0022.fzn,10.427631578947368,0.01988227599738391,0.17658600392413343
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0005.fzn,13.454545454545455,0.007258330583965688,0.12504124051468163
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0007.fzn,5.0,0.00012039489525644112,0.1713219359499157
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0019.fzn,16.54447852760736,0.13526970954356846,0.20975103734439834
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0029.fzn,15.72,0.02282410225197809,0.13298843578819233
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0016.fzn,15.076923076923077,0.005195843325339729,0.09872102318145484
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0024.fzn,15.279411764705882,0.012539184952978056,0.14567582518900976
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0011.fzn,11.5,0.002677376171352075,0.028112449799196786
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0000.fzn,,0.0,0.12399390907113335
V1,20,5,pumpkin-v1/opt/n20_k5/instance_n20_k5_0001.fzn,14.64864864864865,0.007018209408194234,0.1257587253414264
V1,50,10,pumpkin-v1/opt/n50_k10/instance_n50_k10_0003.fzn,42.44265400226413,0.10130402676303747,0.20321447352227082
V1,50,10,pumpkin-v1/opt/n50_k10/instance_n50_k10_0014.fzn,43.30992736077482,0.03308234540211471,0.14722845241909643
V1,50,10,pumpkin-v1/opt/n50_k10/instance_n50_k10_0019.fzn,47.613753739577746,0.35846556470139007,0.11823173049834507
V1,50,10,pumpkin-v1/opt/n50_k10/instance_n50_k10_0020.fzn,46.671856830512596,0.12333415496179029,0.3124623725460508
V1,50,10,pumpkin-v1/opt/n50_k10/instance_n50_k10_0005.fzn,45.930060875972345,0.45348196352633807,0.12368445387528035
