instance,directory,status,num_solutions,wall_clock_time,cpu_time,failures,propagations,solveTime,nodes,peakDepth,restarts,nogoods,AverageLbd,AverageLearnedNogoodLength,AverageConflictSize,NumUnitNogoodsLearned,circuitNumberPropagationsThatFoundConflict,circuitNumberTotalFixedEdgesAtConflict,circuitNumberNumberOfConflicts,circuitNumberPropagationsThatPruned,circuitNumberPropagationsTotal,type,best_sol
pumpkin-v0/opt/n50_k3/instance_n50_k3_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/370,OPTIMAL,2,13.85,0.31999999999999995,1578,918003,0.244277911,2836,174,0,1578,7.030418250950571,15.37896070975919,7.968948035487959,1,886,30045,886,1530,5922,minimize,869
pumpkin-v0/opt/n50_k3/instance_n50_k3_0024.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/363,OPTIMAL,2,6.27,1.69,7530,4106499,1.588744106,12630,162,0,7530,7.38339973439575,12.683134130146083,29.199468791500664,1,9282,400454,9282,10141,36986,minimize,361
pumpkin-v0/opt/n50_k3/instance_n50_k3_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/369,OPTIMAL,2,9.22,0.25,1053,580461,0.159671287,1945,162,0,1053,6.271604938271605,13.526115859449193,4.018993352326686,1,351,8547,351,1660,5783,minimize,1248
pumpkin-v0/opt/n50_k3/instance_n50_k3_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/373,OPTIMAL,2,13.55,0.15,497,287446,0.064582168,1187,171,0,497,5.277665995975855,9.557344064386317,3.7987927565392354,1,191,4786,191,774,2414,minimize,346
pumpkin-v0/opt/n50_k3/instance_n50_k3_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/372,OPTIMAL,5,13.87,0.47,2043,1248351,0.36217896,3680,184,0,2043,8.082232011747431,19.38179148311307,6.5198237885462555,1,1257,46142,1257,4138,13737,minimize,934
pumpkin-v0/opt/n50_k3/instance_n50_k3_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/371,OPTIMAL,2,21.49,7.94,26769,15837567,7.865428818,39583,182,0,26769,7.972244013597819,21.185288953640406,7.647241211849527,1,3830,107094,3830,43109,134135,minimize,31677
pumpkin-v0/opt/n50_k5/instance_n50_k5_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/213,OPTIMAL,4,31.21,6.3,28145,11758805,6.151880642,32774,288,0,28145,14.703783975839404,32.35874933380707,10.670385503641855,1,3126,114795,3126,19207,111338,minimize,1152
pumpkin-v0/opt/n50_k3/instance_n50_k3_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/375,OPTIMAL,4,13.8,0.30000000000000004,1189,661654,0.177528427,2838,183,0,1189,5.344827586206897,11.332211942809083,4.656013456686291,1,823,20182,823,4344,13411,minimize,1093
pumpkin-v0/opt/n50_k3/instance_n50_k3_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/374,OPTIMAL,4,12.98,0.3,1409,691633,0.193618316,2703,190,0,1409,5.887863733144074,13.493257629524486,5.312987934705465,1,1061,30773,1061,3741,10918,minimize,1329
pumpkin-v0/opt/n50_k5/instance_n50_k5_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/207,ERROR,4,1575.47,1544.3,4732,1868790,0.724402597,12481,309,0,4732,10.829881656804734,21.810439560439562,11.549239222316146,0,1757,76045,1757,4479,38424,minimize,
pumpkin-v0/opt/n50_k5/instance_n50_k5_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/210,ERROR,5,1332.31,1301.5,646673,212402415,154.183346316,745081,306,0,646673,15.970422454625444,36.80093030016717,17.445192547083302,0,94363,3733101,94363,322396,1420664,minimize,
pumpkin-v0/opt/n50_k5/instance_n50_k5_0024.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/201,ERROR,1,1607.44,1584.92,430586,162851183,94.207852597,487170,280,0,430586,16.811336179067595,17.132842219672725,37.0793685814216,0,419798,18754647,419798,264106,1123242,minimize,
pumpkin-v0/opt/n50_k5/instance_n50_k5_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/215,SATISFIABLE,6,1800.0,1800.0,2299303,940648243,628.584225425,2691801,318,3,2299303,17.763805814196736,34.205883696059196,15.247732030097817,0,803472,26733350,803472,3025787,14898542,minimize,3769
pumpkin-v0/opt/n50_k5/instance_n50_k5_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/196,SATISFIABLE,4,1802.09,1780.79,4807000,2104912925,1788.821720858,5173970,312,0,4807000,16.508976492614938,41.67459059704598,17.211683170376535,0,217808,7063475,217808,1191156,6248841,minimize,511
pumpkin-v0/opt/n50_k5/instance_n50_k5_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/203,SATISFIABLE,8,1800.0,1800.0,11810,4720279,2.233931534,18525,298,0,11810,12.210668924640135,23.506265876375952,11.852328535139712,0,26477,1042727,26477,26141,125327,minimize,3747
pumpkin-v0/opt/n50_k5/instance_n50_k5_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/197,OPTIMAL,6,683.87,668.6999999999999,1926508,666756284,670.050510809,2830620,310,0,1926508,10.762873032450424,29.516356537320373,11.957271913742378,1,163234,5928252,163234,1020027,3975437,minimize,2510
pumpkin-v0/opt/n50_k5/instance_n50_k5_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/205,ERROR,5,1701.98,1680.5900000000001,1771,652806,0.290193265,4030,285,0,1771,12.926595143986448,17.8102766798419,4.833427442123094,0,824,21181,824,3877,16987,minimize,
pumpkin-v0/opt/n50_k5/instance_n50_k5_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/216,ERROR,2,1341.66,1320.51,1896,697113,0.252850248,3708,297,0,1896,9.73048523206751,18.310654008438817,10.119198312236287,0,831,31809,831,883,5042,minimize,
pumpkin-v0/opt/n50_k3/instance_n50_k3_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/357,OPTIMAL,5,12.51,0.25,945,548271,0.155091448,2291,181,0,945,5.684656084656084,17.074074074074073,6.11005291005291,1,927,27921,927,2245,7220,minimize,293
pumpkin-v0/opt/n50_k5/instance_n50_k5_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/211,ERROR,5,1710.04,1677.1200000000001,1602695,622329326,429.648729151,1789922,290,1,1602695,21.11770237007041,39.88863695213375,18.109157388024546,0,320054,11606340,320054,718394,3792396,minimize,
pumpkin-v0/opt/n50_k5/instance_n50_k5_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/209,SATISFIABLE,1,1800.0,1800.0,18993,4853954,4.283198882,19497,298,0,18993,24.900594956036436,25.11556889380298,44.887695466750905,0,18342,859895,18342,1494,35149,minimize,19497
pumpkin-v0/opt/n50_k5/instance_n50_k5_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/204,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n50_k5/instance_n50_k5_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/208,SATISFIABLE,1,1800.0,1800.0,139,70054,0.017288513,626,308,0,139,7.366906474820144,13.258992805755396,7.453237410071942,0,81,3166,81,101,495,minimize,626
pumpkin-v0/opt/n50_k5/instance_n50_k5_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/198,SATISFIABLE,2,1800.0,1800.0,26407,8833787,5.83778838,40973,301,0,26407,21.63403642973454,26.81425379634188,39.20259779603893,0,25364,1145985,25364,6805,71647,minimize,3797
pumpkin-v0/opt/n50_k5/instance_n50_k5_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/218,SATISFIABLE,8,1800.0,1800.0,2650911,875836776,649.14840539,4107181,321,1,2650911,11.841311156806094,26.596442128762526,11.766892966229346,0,2348021,54846455,2348021,3854075,24019636,minimize,149548
pumpkin-v0/opt/n50_k5/instance_n50_k5_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/200,SATISFIABLE,2,1800.0,1800.0,3682,1062391,0.580068507,4781,302,0,3682,16.62764801738186,32.11624117327539,11.774307441607823,0,302,11829,302,1271,7176,minimize,4430
pumpkin-v0/opt/n50_k5/instance_n50_k5_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/219,ERROR,8,1324.82,1301.96,21038,8489087,4.386705371,28719,299,0,21038,16.01316665082232,36.6656050955414,16.056992109516113,0,24458,1054962,24458,34478,160383,minimize,
pumpkin-v0/opt/n50_k5/instance_n50_k5_0020.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/206,SATISFIABLE,3,1800.0,1800.0,4627,1652947,1.111547295,6310,311,0,4627,23.16101145450616,32.97838772422736,35.92522152582667,0,4282,193930,4282,1452,11965,minimize,367
pumpkin-v0/opt/n50_k5/instance_n50_k5_0023.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/220,OPTIMAL,11,558.82,540.1999999999999,1950257,655213794,540.956020873,2530819,315,3,1950257,9.60973707567772,43.13262252103184,17.924591989671104,1,34466,935312,34466,242070,2361387,minimize,2757
pumpkin-v0/opt/n50_k5/instance_n50_k5_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/202,OPTIMAL,7,476.05,459.75,1812264,607989929,459.831574709,2607911,297,0,1812264,11.78428584356363,29.604312064908864,18.2947445846742,1,2739531,122447564,2739531,2538907,11906419,minimize,358663
pumpkin-v0/opt/n50_k5/instance_n50_k5_0022.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/217,OPTIMAL,17,93.61,76.04,301317,141534973,76.064891933,642932,312,0,301317,8.735159317263879,41.41912006292377,16.06094246258923,1,17606,489417,17606,253968,835586,minimize,733
pumpkin-v0/opt/n50_k5/instance_n50_k5_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/212,SATISFIABLE,2,1800.0,1800.0,2217,910794,0.31905981,4852,313,0,2217,10.657645466847091,20.574199368516012,6.9318899413622015,0,623,25094,623,1429,9145,minimize,3991
pumpkin-v0/opt/n50_k5/instance_n50_k5_0021.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/199,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n20_k10/instance_n20_k10_0025.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/295,OPTIMAL,14,14.38,0.5700000000000001,5003,796992,0.445705769,9263,211,0,5003,5.6400159904057565,23.148311013391965,8.297021786927843,1,5130,83778,5130,3062,19323,minimize,215
pumpkin-v0/opt/n20_k10/instance_n20_k10_0028.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/269,OPTIMAL,17,13.07,0.3,1484,219890,0.163331874,4803,253,0,1484,5.801212938005391,38.22978436657682,12.784366576819407,1,983,15495,983,1409,8813,minimize,253
pumpkin-v0/opt/n20_k10/instance_n20_k10_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/289,OPTIMAL,17,8.89,0.28,1655,239161,0.168711485,4534,225,0,1655,7.585498489425982,27.88942598187311,4.819939577039275,1,887,11112,887,3112,21506,minimize,225
pumpkin-v0/opt/n20_k10/instance_n20_k10_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/281,OPTIMAL,12,25.22,19.89,67423,7900834,19.817524657,75984,266,0,67423,6.944114026370823,48.536211678507335,18.314477255535945,1,1375,19967,1375,10551,85557,minimize,280
pumpkin-v0/opt/n20_k10/instance_n20_k10_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/286,OPTIMAL,17,15.15,6.5200000000000005,36099,4957282,6.418566592,39984,259,0,36099,6.770990886174133,51.5568852322779,15.239978946785229,1,840,11135,840,11856,44140,minimize,250
pumpkin-v0/opt/n20_k10/instance_n20_k10_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/275,OPTIMAL,23,13.08,0.19,511,101299,0.054351383,4068,253,0,511,6.35225048923679,35.657534246575345,7.4559686888454015,1,704,13660,704,805,6820,minimize,253
pumpkin-v0/opt/n20_k10/instance_n20_k10_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/271,OPTIMAL,17,17.54,4.6,24425,3241562,4.400710148,35651,257,0,24425,6.617031729785056,33.83754350051177,10.581207778915045,1,1521,19872,1521,18669,98349,minimize,259
pumpkin-v0/opt/n20_k10/instance_n20_k10_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/266,OPTIMAL,18,20.37,0.35,2161,282617,0.185870538,6365,258,0,2161,9.512725590004628,21.359093012494217,11.231837112447941,1,20293,345485,20293,4472,59338,minimize,438
pumpkin-v0/opt/n20_k10/instance_n20_k10_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/277,OPTIMAL,19,6.0,0.72,4721,648249,0.586893379,7968,224,0,4721,8.707477229400551,41.201440372802374,10.771023088328745,1,672,10021,672,10388,44321,minimize,224
pumpkin-v0/opt/n20_k10/instance_n20_k10_0023.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/274,OPTIMAL,12,45.9,32.72,89835,10664931,32.676543338,96741,257,0,89835,6.640897200422998,59.42867479267546,24.528112650971224,1,2403,33390,2403,15923,96994,minimize,257
pumpkin-v0/opt/n20_k10/instance_n20_k10_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/288,OPTIMAL,13,15.1,5.71,25442,4035363,5.603260957,28550,232,0,25442,7.142363021775018,57.802924298404214,16.84521657102429,1,1849,28662,1849,8532,33136,minimize,228
pumpkin-v0/opt/n20_k10/instance_n20_k10_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/291,OPTIMAL,13,12.6,3.15,16770,2930325,3.032545008,22942,257,0,16770,6.506559332140728,62.8020870602266,15.852653548002385,1,439,6879,439,4708,23727,minimize,257
pumpkin-v0/opt/n50_k5/instance_n50_k5_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/214,OPTIMAL,7,278.51,251.70000000000002,976005,362607435,252.015781515,2419329,294,0,976005,9.980257273272166,30.027158672342868,13.202136259547851,1,113368,3426726,113368,205761,2504400,minimize,538
pumpkin-v0/opt/n20_k10/instance_n20_k10_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/267,OPTIMAL,17,20.63,1.1900000000000002,6721,931223,1.046470632,10426,241,0,6721,6.8742746615087045,42.203243564945694,10.596339830382384,1,2398,39123,2398,5986,26327,minimize,242
pumpkin-v0/opt/n20_k10/instance_n20_k10_0024.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/270,OPTIMAL,23,18.08,5.42,23087,3253646,5.247504901,27924,249,0,23087,8.804305453285398,48.09940659245463,18.46926841945684,1,9134,141747,9134,75389,261285,minimize,254
pumpkin-v0/opt/n20_k10/instance_n20_k10_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/294,SATISFIABLE,8,1800.0,1800.0,4650416,498490829,1788.02628522,4660714,263,0,4650416,11.057304335784153,35.56909166835827,13.313435830256907,0,10818,169403,10818,624604,4270799,minimize,260
pumpkin-v0/opt/n20_k10/instance_n20_k10_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/279,OPTIMAL,20,24.07,18.470000000000002,66126,7442884,18.381985578,69634,250,0,66126,7.833953361763905,42.116731694038656,15.036082630130357,1,6236,95260,6236,183455,696202,minimize,251
pumpkin-v0/opt/n20_k10/instance_n20_k10_0020.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/290,SATISFIABLE,13,1805.0,1652.51,20,15981,0.004563385,2812,264,0,20,10.95,21.4,5.95,0,54,1080,54,113,1650,minimize,264
pumpkin-v0/opt/n20_k10/instance_n20_k10_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/278,OPTIMAL,19,6.17,0.77,5829,690952,0.639875347,9580,252,0,5829,8.278263853148053,30.980099502487562,5.664607994510208,1,183,2822,183,8258,43183,minimize,249
pumpkin-v0/opt/n20_k10/instance_n20_k10_0029.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/292,SATISFIABLE,10,1800.0,1800.0,3958641,420357583,1787.928201273,3980800,270,0,3958641,10.451539556125448,38.564527068759205,15.617483626325297,0,6255,99212,6255,653293,3867395,minimize,253
pumpkin-v0/opt/n20_k10/instance_n20_k10_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/287,OPTIMAL,16,43.71,34.589999999999996,89872,12015266,34.577125451,95305,253,0,89872,7.324817518248175,57.58713503649635,20.01159426740253,1,1220,18522,1220,18679,81085,minimize,254
pumpkin-v0/opt/n20_k10/instance_n20_k10_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/273,OPTIMAL,12,82.65,69.39,282546,34738778,69.389806813,296590,239,0,282546,8.204451664507726,46.763075746958016,19.74767648453703,1,9179,123886,9179,67649,429023,minimize,280
pumpkin-v0/opt/n20_k10/instance_n20_k10_0022.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/276,OPTIMAL,12,13.58,0.52,3001,532776,0.390907709,5426,245,0,3001,5.8083972009330225,58.250249916694436,11.77074308563812,1,1249,16209,1249,1527,7437,minimize,245
pumpkin-v0/opt/n20_k10/instance_n20_k10_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/283,OPTIMAL,24,5.7,0.17,736,121894,0.0704946,5251,257,0,736,7.827445652173913,33.49728260869565,5.649456521739131,1,1171,20185,1171,2233,12289,minimize,266
pumpkin-v0/opt/n20_k10/instance_n20_k10_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/268,OPTIMAL,21,20.91,1.11,5203,974870,0.95054293,8801,235,0,5203,6.354218719969248,60.5358447049779,13.164712665769748,1,806,12070,806,5563,19129,minimize,235
pumpkin-v0/opt/n20_k10/instance_n20_k10_0027.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/280,OPTIMAL,12,31.2,25.88,160580,20010521,25.730453489,169936,254,0,160580,7.6403786274754015,37.56097895130153,15.486343255698094,1,68356,1070526,68356,31418,278150,minimize,247
pumpkin-v0/opt/n20_k10/instance_n20_k10_0026.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/293,OPTIMAL,15,14.4,1.1500000000000001,5354,946067,1.004088317,7896,230,0,5354,7.040343668285394,70.0545386626821,14.690885319387373,1,651,10170,651,1790,8591,minimize,230
pumpkin-v0/opt/n20_k10/instance_n20_k10_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/282,OPTIMAL,22,345.81,336.69,1901758,315585927,337.739521603,1922374,258,0,1901758,8.1638326222369,37.21109678518508,16.344108977062277,1,1374502,23610393,1374502,585872,3396293,minimize,258
pumpkin-v0/opt/n20_k10/instance_n20_k10_0021.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/272,OPTIMAL,19,13.18,0.79,5029,632741,0.605314944,8485,247,0,5029,8.774110161065819,33.78385364883675,6.974746470471267,1,987,15800,987,6174,53376,minimize,244
pumpkin-v0/opt/n150_k7/instance_n150_k7_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/182,UNKNOWN,0,1802.2,1784.8,1567897,2538505450,1791.691142751,2346852,99,0,1567897,39.821861385027205,76.18487120008521,27.056346813598086,0,175563,21686682,175563,679255,2952242,minimize,
pumpkin-v0/opt/n20_k10/instance_n20_k10_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/285,OPTIMAL,26,9.34,0.36,2038,292409,0.228063525,6568,246,0,2038,6.612855740922473,37.8297350343474,11.208537782139352,1,622,9160,622,3131,17748,minimize,240
pumpkin-v0/opt/n150_k7/instance_n150_k7_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/188,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0019.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/194,SATISFIABLE,1,1800.68,1782.6,847600,1100729176,1790.042796335,1035212,1159,0,847600,72.77054742803209,102.40009438414346,51.68844030202926,0,732605,104386373,732605,1390476,3587042,minimize,505186
pumpkin-v0/opt/n150_k7/instance_n150_k7_0013.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/181,UNKNOWN,0,1802.04,1784.3300000000002,2176668,2452934815,1792.803966401,5678867,101,0,2176668,13.880815999500154,33.36934387789043,14.463543360769764,0,45266,5641230,45266,491405,5612912,minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/186,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0014.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/195,UNKNOWN,0,1802.3,1782.42,2336055,2220058689,1788.742386995,3717308,105,0,2336055,22.669500504054913,56.43121630269835,20.45471788977571,0,10637,1171644,10637,151442,2998796,minimize,
pumpkin-v0/opt/n20_k10/instance_n20_k10_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/284,OPTIMAL,13,5.79,0.3,1878,368849,0.201944591,4435,249,0,1878,6.797124600638978,48.8136315228967,12.236421725239616,1,810,14360,810,1047,5820,minimize,249
pumpkin-v0/opt/n150_k7/instance_n150_k7_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/193,UNKNOWN,0,1802.21,1780.55,1727508,2222197454,1788.809376761,2250862,119,1,1727508,34.73362728276801,85.3158433998569,31.228859721633707,0,132615,14521694,132615,323966,2189718,minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/190,SATISFIABLE,9,1802.23,1779.7800000000002,1525863,2194300985,1788.38606273,3954711,1215,0,1525863,27.101377384470297,57.000188090280716,22.876270674365916,0,129474,17746687,129474,418898,4401283,minimize,6771
pumpkin-v0/opt/n150_k7/instance_n150_k7_0004.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/184,SATISFIABLE,2,1800.0,1800.0,24595,47404169,21.783962087,53459,1206,0,24595,38.12978247611303,60.1516568408213,16.9856474893271,0,4482,515962,4482,33782,100638,minimize,16557
pumpkin-v0/opt/n150_k7/instance_n150_k7_0017.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/178,UNKNOWN,0,1801.53,1784.02,1032533,998896463,1792.876996087,1472170,100,0,1032533,58.76112531028064,74.90797679105656,97.19062054191004,0,1032222,144319146,1032222,288512,2778090,minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0006.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/189,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0007.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/183,UNKNOWN,0,1802.15,1785.18,946849,991582763,1791.670743204,1011594,106,0,946849,83.38231333612858,88.73166893559585,127.08141847327293,0,912749,133882256,912749,459934,2398362,minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0000.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/192,UNKNOWN,0,1802.22,1780.6699999999998,2545222,2782018604,1788.81132456,6311342,98,0,2545222,21.366871337745785,52.13522238924542,21.5625697876256,0,42543,3810972,42543,344654,5645008,minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0008.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/187,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/177,UNKNOWN,0,1802.1,1786.4099999999999,970074,1343170938,1792.80825725,2279946,106,0,970074,59.37164587443844,92.20911806728147,81.81452136641123,0,735540,103736907,735540,629064,3499522,minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0016.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/191,UNKNOWN,0,1802.27,1778.68,1322404,2185099160,1788.449456046,1987379,102,0,1322404,46.50848681643431,115.75675360933573,40.78417866249649,0,23334,2411219,23334,242615,1925807,minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0003.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/180,UNKNOWN,0,1801.48,1784.6100000000001,2029181,2180102112,1792.876270555,2491535,100,0,2029181,32.424816218957304,65.79517647760352,26.160998452084854,0,49733,6006472,49733,529552,2817801,minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/185,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0009.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/179,UNKNOWN,0,1801.86,1784.19,897670,906168349,1792.79587747,1157703,103,0,897670,68.02698875978923,75.87557120099814,100.960738355966,0,815000,117716814,815000,811106,2638641,minimize,
pumpkin-v0/opt/n150_k7/instance_n150_k7_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/176,UNKNOWN,0,1802.25,1785.85,1304176,2065732738,1792.808581421,1906985,102,0,1304176,51.85624946326263,119.38850201199838,33.99270727263805,0,96094,10078463,96094,355073,1941135,minimize,
pumpkin-v0/opt/n150_k20/instance_n150_k20_0012.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/44,SATISFIABLE,1,1800.0,1800.0,5288,6888398,2.406968618,27778,3348,0,5288,7.181164901664145,15.648071104387292,5.882186081694402,0,64,8483,64,3438,27538,minimize,27778
pumpkin-v0/opt/n150_k20/instance_n150_k20_0005.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/60,SATISFIABLE,7,1801.75,1788.6299999999999,2289872,2636293036,1796.150010926,3345621,3393,2,2289872,41.284790154209496,101.39481027760503,35.71581730332525,0,61532,8634287,61532,528412,4197467,minimize,7167
pumpkin-v0/opt/n150_k20/instance_n150_k20_0010.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/42,SATISFIABLE,6,1800.0,1800.0,1508111,1307658949,1503.90460155,1731461,3395,1,1508111,39.966363881703664,76.46065309516342,24.079191120547492,0,63272,8576131,63272,662733,5100137,minimize,33274
pumpkin-v0/opt/n150_k20/instance_n150_k20_0018.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/59,SATISFIABLE,20,1802.09,1788.8000000000002,2183192,2296328296,1795.991784875,2521947,3421,0,2183192,36.05774205841722,78.42833795653337,23.24143776635312,0,84936,11117351,84936,464063,2571512,minimize,3685
pumpkin-v0/opt/n150_k20/instance_n150_k20_0001.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/54,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k20/instance_n150_k20_0015.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/49,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","",minimize,
pumpkin-v0/opt/n150_k20/instance_n150_k20_0002.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/46,SATISFIABLE,2,1800.0,1800.0,66324,82803307,40.163211574,84914,3361,0,66324,30.18540799710512,59.68892105421868,18.138637597249865,0,6175,814546,6175,38411,178821,minimize,81605
pumpkin-v0/opt/n150_k20/instance_n150_k20_0011.fzn,experiments/20260609-14.46.48.023744-pumpkin-v0/50,SATISFIABLE,17,1800.0,1800.0,12358,11493967,5.299893023,76761,3481,2,12358,15.723175271079462,41.98001294707881,14.106570642498786,0,4632,625872,4632,19940,127613,minimize,3846
